day,day_label,week,week_label,mnth,mnth_label,qrtr,qrtr_label,ssn,ssn_label,year,year_label,woy,woy_label
20130617,2013年06月17日,W25_2013,06/17/2013,M06_2013,2013年06月,Q02_2013,2013年02季度,H01_2013,2013上半年,Y2013,2013年,W25,25周
20130618,2013年06月18日,W25_2013,06/17/2013,M06_2013,2013年06月,Q02_2013,2013年02季度,H01_2013,2013上半年,Y2013,2013年,W25,25周
20130619,2013年06月19日,W25_2013,06/17/2013,M06_2013,2013年06月,Q02_2013,2013年02季度,H01_2013,2013上半年,Y2013,2013年,W25,25周
20130620,2013年06月20日,W25_2013,06/17/2013,M06_2013,2013年06月,Q02_2013,2013年02季度,H01_2013,2013上半年,Y2013,2013年,W25,25周
20130621,2013年06月21日,W25_2013,06/17/2013,M06_2013,2013年06月,Q02_2013,2013年02季度,H01_2013,2013上半年,Y2013,2013年,W25,25周
20130622,2013年06月22日,W25_2013,06/17/2013,M06_2013,2013年06月,Q02_2013,2013年02季度,H01_2013,2013上半年,Y2013,2013年,W25,25周
20130623,2013年06月23日,W25_2013,06/17/2013,M06_2013,2013年06月,Q02_2013,2013年02季度,H01_2013,2013上半年,Y2013,2013年,W25,25周
20130624,2013年06月24日,W26_2013,06/24/2013,M06_2013,2013年06月,Q02_2013,2013年02季度,H01_2013,2013上半年,Y2013,2013年,W26,26周
20130625,2013年06月25日,W26_2013,06/24/2013,M06_2013,2013年06月,Q02_2013,2013年02季度,H01_2013,2013上半年,Y2013,2013年,W26,26周
20130626,2013年06月26日,W26_2013,06/24/2013,M06_2013,2013年06月,Q02_2013,2013年02季度,H01_2013,2013上半年,Y2013,2013年,W26,26周
20130627,2013年06月27日,W26_2013,06/24/2013,M06_2013,2013年06月,Q02_2013,2013年02季度,H01_2013,2013上半年,Y2013,2013年,W26,26周
20130628,2013年06月28日,W26_2013,06/24/2013,M06_2013,2013年06月,Q02_2013,2013年02季度,H01_2013,2013上半年,Y2013,2013年,W26,26周
20130629,2013年06月29日,W26_2013,06/24/2013,M06_2013,2013年06月,Q02_2013,2013年02季度,H01_2013,2013上半年,Y2013,2013年,W26,26周
20130630,2013年06月30日,W26_2013,06/24/2013,M06_2013,2013年06月,Q02_2013,2013年02季度,H01_2013,2013上半年,Y2013,2013年,W26,26周
20130701,2013年07月01日,W27_2013,07/01/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W27,27周
20130702,2013年07月02日,W27_2013,07/01/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W27,27周
20130703,2013年07月03日,W27_2013,07/01/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W27,27周
20130704,2013年07月04日,W27_2013,07/01/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W27,27周
20130705,2013年07月05日,W27_2013,07/01/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W27,27周
20130706,2013年07月06日,W27_2013,07/01/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W27,27周
20130707,2013年07月07日,W27_2013,07/01/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W27,27周
20130708,2013年07月08日,W28_2013,07/08/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W28,28周
20130709,2013年07月09日,W28_2013,07/08/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W28,28周
20130710,2013年07月10日,W28_2013,07/08/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W28,28周
20130711,2013年07月11日,W28_2013,07/08/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W28,28周
20130712,2013年07月12日,W28_2013,07/08/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W28,28周
20130713,2013年07月13日,W28_2013,07/08/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W28,28周
20130714,2013年07月14日,W28_2013,07/08/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W28,28周
20130715,2013年07月15日,W29_2013,07/15/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W29,29周
20130716,2013年07月16日,W29_2013,07/15/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W29,29周
20130717,2013年07月17日,W29_2013,07/15/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W29,29周
20130718,2013年07月18日,W29_2013,07/15/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W29,29周
20130719,2013年07月19日,W29_2013,07/15/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W29,29周
20130720,2013年07月20日,W29_2013,07/15/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W29,29周
20130721,2013年07月21日,W29_2013,07/15/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W29,29周
20130722,2013年07月22日,W30_2013,07/22/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W30,30周
20130723,2013年07月23日,W30_2013,07/22/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W30,30周
20130724,2013年07月24日,W30_2013,07/22/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W30,30周
20130725,2013年07月25日,W30_2013,07/22/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W30,30周
20130726,2013年07月26日,W30_2013,07/22/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W30,30周
20130727,2013年07月27日,W30_2013,07/22/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W30,30周
20130728,2013年07月28日,W30_2013,07/22/2013,M07_2013,2013年07月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W30,30周
20130729,2013年07月29日,W31_2013,07/29/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W31,31周
20130730,2013年07月30日,W31_2013,07/29/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W31,31周
20130731,2013年07月31日,W31_2013,07/29/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W31,31周
20130801,2013年08月01日,W31_2013,07/29/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W31,31周
20130802,2013年08月02日,W31_2013,07/29/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W31,31周
20130803,2013年08月03日,W31_2013,07/29/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W31,31周
20130804,2013年08月04日,W31_2013,07/29/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W31,31周
20130805,2013年08月05日,W32_2013,08/05/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W32,32周
20130806,2013年08月06日,W32_2013,08/05/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W32,32周
20130807,2013年08月07日,W32_2013,08/05/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W32,32周
20130808,2013年08月08日,W32_2013,08/05/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W32,32周
20130809,2013年08月09日,W32_2013,08/05/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W32,32周
20130810,2013年08月10日,W32_2013,08/05/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W32,32周
20130811,2013年08月11日,W32_2013,08/05/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W32,32周
20130812,2013年08月12日,W33_2013,08/12/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W33,33周
20130813,2013年08月13日,W33_2013,08/12/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W33,33周
20130814,2013年08月14日,W33_2013,08/12/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W33,33周
20130815,2013年08月15日,W33_2013,08/12/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W33,33周
20130816,2013年08月16日,W33_2013,08/12/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W33,33周
20130817,2013年08月17日,W33_2013,08/12/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W33,33周
20130818,2013年08月18日,W33_2013,08/12/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W33,33周
20130819,2013年08月19日,W34_2013,08/19/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W34,34周
20130820,2013年08月20日,W34_2013,08/19/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W34,34周
20130821,2013年08月21日,W34_2013,08/19/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W34,34周
20130822,2013年08月22日,W34_2013,08/19/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W34,34周
20130823,2013年08月23日,W34_2013,08/19/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W34,34周
20130824,2013年08月24日,W34_2013,08/19/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W34,34周
20130825,2013年08月25日,W34_2013,08/19/2013,M08_2013,2013年08月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W34,34周
20130826,2013年08月26日,W35_2013,08/26/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W35,35周
20130827,2013年08月27日,W35_2013,08/26/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W35,35周
20130828,2013年08月28日,W35_2013,08/26/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W35,35周
20130829,2013年08月29日,W35_2013,08/26/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W35,35周
20130830,2013年08月30日,W35_2013,08/26/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W35,35周
20130831,2013年08月31日,W35_2013,08/26/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W35,35周
20130901,2013年09月01日,W35_2013,08/26/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W35,35周
20130902,2013年09月02日,W36_2013,09/02/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W36,36周
20130903,2013年09月03日,W36_2013,09/02/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W36,36周
20130904,2013年09月04日,W36_2013,09/02/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W36,36周
20130905,2013年09月05日,W36_2013,09/02/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W36,36周
20130906,2013年09月06日,W36_2013,09/02/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W36,36周
20130907,2013年09月07日,W36_2013,09/02/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W36,36周
20130908,2013年09月08日,W36_2013,09/02/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W36,36周
20130909,2013年09月09日,W37_2013,09/09/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W37,37周
20130910,2013年09月10日,W37_2013,09/09/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W37,37周
20130911,2013年09月11日,W37_2013,09/09/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W37,37周
20130912,2013年09月12日,W37_2013,09/09/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W37,37周
20130913,2013年09月13日,W37_2013,09/09/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W37,37周
20130914,2013年09月14日,W37_2013,09/09/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W37,37周
20130915,2013年09月15日,W37_2013,09/09/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W37,37周
20130916,2013年09月16日,W38_2013,09/16/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W38,38周
20130917,2013年09月17日,W38_2013,09/16/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W38,38周
20130918,2013年09月18日,W38_2013,09/16/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W38,38周
20130919,2013年09月19日,W38_2013,09/16/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W38,38周
20130920,2013年09月20日,W38_2013,09/16/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W38,38周
20130921,2013年09月21日,W38_2013,09/16/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W38,38周
20130922,2013年09月22日,W38_2013,09/16/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W38,38周
20130923,2013年09月23日,W39_2013,09/23/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W39,39周
20130924,2013年09月24日,W39_2013,09/23/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W39,39周
20130925,2013年09月25日,W39_2013,09/23/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W39,39周
20130926,2013年09月26日,W39_2013,09/23/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W39,39周
20130927,2013年09月27日,W39_2013,09/23/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W39,39周
20130928,2013年09月28日,W39_2013,09/23/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W39,39周
20130929,2013年09月29日,W39_2013,09/23/2013,M09_2013,2013年09月,Q03_2013,2013年03季度,H02_2013,2013下半年,Y2013,2013年,W39,39周
20130930,2013年09月30日,W40_2013,09/30/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W40,40周
20131001,2013年10月01日,W40_2013,09/30/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W40,40周
20131002,2013年10月02日,W40_2013,09/30/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W40,40周
20131003,2013年10月03日,W40_2013,09/30/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W40,40周
20131004,2013年10月04日,W40_2013,09/30/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W40,40周
20131005,2013年10月05日,W40_2013,09/30/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W40,40周
20131006,2013年10月06日,W40_2013,09/30/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W40,40周
20131007,2013年10月07日,W41_2013,10/07/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W41,41周
20131008,2013年10月08日,W41_2013,10/07/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W41,41周
20131009,2013年10月09日,W41_2013,10/07/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W41,41周
20131010,2013年10月10日,W41_2013,10/07/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W41,41周
20131011,2013年10月11日,W41_2013,10/07/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W41,41周
20131012,2013年10月12日,W41_2013,10/07/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W41,41周
20131013,2013年10月13日,W41_2013,10/07/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W41,41周
20131014,2013年10月14日,W42_2013,10/14/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W42,42周
20131015,2013年10月15日,W42_2013,10/14/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W42,42周
20131016,2013年10月16日,W42_2013,10/14/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W42,42周
20131017,2013年10月17日,W42_2013,10/14/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W42,42周
20131018,2013年10月18日,W42_2013,10/14/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W42,42周
20131019,2013年10月19日,W42_2013,10/14/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W42,42周
20131020,2013年10月20日,W42_2013,10/14/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W42,42周
20131021,2013年10月21日,W43_2013,10/21/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W43,43周
20131022,2013年10月22日,W43_2013,10/21/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W43,43周
20131023,2013年10月23日,W43_2013,10/21/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W43,43周
20131024,2013年10月24日,W43_2013,10/21/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W43,43周
20131025,2013年10月25日,W43_2013,10/21/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W43,43周
20131026,2013年10月26日,W43_2013,10/21/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W43,43周
20131027,2013年10月27日,W43_2013,10/21/2013,M10_2013,2013年10月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W43,43周
20131028,2013年10月28日,W44_2013,10/28/2013,M11_2013,2013年11月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W44,44周
20131029,2013年10月29日,W44_2013,10/28/2013,M11_2013,2013年11月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W44,44周
20131030,2013年10月30日,W44_2013,10/28/2013,M11_2013,2013年11月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W44,44周
20131031,2013年10月31日,W44_2013,10/28/2013,M11_2013,2013年11月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W44,44周
20131101,2013年11月01日,W44_2013,10/28/2013,M11_2013,2013年11月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W44,44周
20131102,2013年11月02日,W44_2013,10/28/2013,M11_2013,2013年11月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W44,44周
20131103,2013年11月03日,W44_2013,10/28/2013,M11_2013,2013年11月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W44,44周
20131104,2013年11月04日,W45_2013,11/04/2013,M11_2013,2013年11月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W45,45周
20131105,2013年11月05日,W45_2013,11/04/2013,M11_2013,2013年11月,Q04_2013,2013年04季度,H02_2013,2013下半年,Y2013,2013年,W45,45周
